omega,S
-5.7636,7.8755458857054e-38
-5.7624,8.38472921795664e-38
-5.7612,8.926627474527244e-38
-5.76,9.503329217179632e-38
-5.7588,1.0117055480821594e-37
-5.7576,1.0770168120588951e-37
-5.7564,1.146517868134376e-37
-5.7552,1.2204757822054807e-37
-5.7540000000000004,1.2991745329540108e-37
-5.7528,1.3829160758170789e-37
-5.7516,1.4720214734398595e-37
-5.7504,1.566832096736628e-37
-5.7492,1.6677109009392622e-37
-5.748,1.775043781283387e-37
-5.7468,1.8892410132676803e-37
-5.7456,2.0107387827265104e-37
-5.7444,2.1400008112767447e-37
-5.7432,2.277520083044805e-37
-5.742,2.423820678938383e-37
-5.7408,2.5794597251167505e-37
-5.7396,2.7450294627192617e-37
-5.7384,2.9211594463460216e-37
-5.7372,3.108518879245252e-37
-5.736,3.307819093647295e-37
-5.7348,3.5198161852074733e-37
-5.7336,3.745313811062979e-37
-5.7324,3.985166161596834e-37
-5.7312,4.240281116616941e-37
-5.73,4.511623597314679e-37
-5.7288,4.8002191260629645e-37
-5.7276,5.107157606849458e-37
-5.7264,5.433597339928144e-37
-5.7252,5.7807692850940834e-37
-5.724,6.149981588874177e-37
-5.7228,6.54262439185593e-37
-5.7216000000000005,6.960174933367089e-37
-5.7204,7.4042029717713516e-37
-5.7192,7.876376539752986e-37
-5.718,8.378468055155618e-37
-5.7168,8.912360809178329e-37
-5.7156,9.480055855073396e-37
-5.7144,1.0083679321891652e-36
-5.7132,1.0725490179318011e-36
-5.712,1.1407888481219457e-36
-5.7108,1.2133424117218884e-36
-5.7096,1.290480610337198e-36
-5.7084,1.3724912444926913e-36
-5.7072,1.4596800606144981e-36
-5.706,1.5523718624279456e-36
-5.7048,1.6509116907069085e-36
-5.7036,1.7556660755474805e-36
-5.7024,1.8670243655943368e-36
-5.7012,1.9854001389133314e-36
-5.7,2.1112327004905475e-36
-5.6988,2.2449886716388946e-36
-5.6976,2.387163676912301e-36
-5.6964,2.538284134467638e-36
-5.6952,2.6989091561714278e-36
-5.694,2.869632564132929e-36
-5.6928,3.05108503074376e-36
-5.6916,3.24393634973629e-36
-5.6904,3.4488978462240346e-36
-5.6892,3.6667249341688004e-36
-5.688,3.8982198302270714e-36
-5.6868,4.1442344334723426e-36
-5.6856,4.4056733810547576e-36
-5.6844,4.683497290473629e-36
-5.6832,4.9787261997757425e-36
-5.682,5.2924432176755e-36
-5.6808,5.625798396314469e-36
-5.6796,5.9800128401405804e-36
-5.6784,6.356383065203614e-36
-5.6772,6.75628562401334e-36
-5.676,7.181182012023994e-36
-5.6748,7.632623872770893e-36
-5.6736,8.112258519704532e-36
-5.6724,8.621834793854299e-36
-5.6712,9.163209277593205e-36
-5.67,9.73835288600423e-36
-5.6688,1.0349357858616591e-35
-5.6676,1.0998445175663636e-35
-5.6664,1.1687972424446438e-35
-5.6652000000000005,1.2420442142923512e-35
-5.664,1.319851066926702e-35
-5.6628,1.4024997527843818e-35
-5.6616,1.4902895383904252e-35
-5.6604,1.5835380601179047e-35
-5.6592,1.6825824438638583e-35
-5.658,1.7877804924824515e-35
-5.6568000000000005,1.8995119450457915e-35
-5.6556,2.018179812245337e-35
-5.6544,2.1442117925039064e-35
-5.6532,2.2780617736412036e-35
-5.652,2.420211425222542e-35
-5.6508,2.5711718870276317e-35
-5.6496,2.7314855593985754e-35
-5.6484,2.901728001569281e-35
-5.6472,3.0825099444400883e-35
-5.646,3.274479424648606e-35
-5.6448,3.478324047189879e-35
-5.6436,3.694773384273534e-35
-5.6424,3.92460151856055e-35
-5.6412,4.1686297394046347e-35
-5.64,4.4277294012351756e-35
-5.6388,4.7028249537599167e-35
-5.6376,4.994897154240375e-35
-5.6364,5.304986472696562e-35
-5.6352,5.634196701544257e-35
-5.634,5.983698781845989e-35
-5.6328,6.354734859078471e-35
-5.6316,6.748622582079925e-35
-5.6304,7.166759659653103e-35
-5.6292,7.61062869014739e-35
-5.628,8.081802280253443e-35
-5.6268,8.581948470200999e-35
-5.6256,9.112836483562364e-35
-5.6244,9.676342820938717e-35
-5.6232,1.0274457717941654e-34
-5.622,1.090929198908806e-34
-5.6208,1.1583084280492548e-34
-5.6196,1.2298208755594249e-34
-5.6184,1.3057183239580268e-34
-5.6172,1.3862677849673728e-34
-5.616,1.4717524140054947e-34
-5.6148,1.5624724791867614e-34
-5.6136,1.6587463880568113e-34
-5.6124,1.7609117754739058e-34
-5.6112,1.8693266562522855e-34
-5.61,1.9843706463929625e-34
-5.6088000000000005,2.1064462569525513e-34
-5.6076,2.2359802648380296e-34
-5.6064,2.373425165065589e-34
-5.6052,2.519260709290146e-34
-5.604,2.6739955356887125e-34
-5.6028,2.838168895583137e-34
-5.6016,3.0123524824992644e-34
-5.6004000000000005,3.1971523696939762e-34
-5.5992,3.3932110625334055e-34
-5.598,3.6012096724784163e-34
-5.5968,3.8218702198288314e-34
-5.5956,4.055958072792812e-34
-5.5944,4.3042845308910025e-34
-5.5932,4.567709561171914e-34
-5.592,4.847144696207457e-34
-5.5908,5.143556103360875e-34
-5.5896,5.457967835373123e-34
-5.5884,5.791465272894989e-34
-5.5872,6.1451987702131835e-34
-5.586,6.520387516072461e-34
-5.5848,6.918323622185719e-34
-5.5836,7.340376452757341e-34
-5.5824,7.787997209115253e-34
-5.5812,8.262723784374135e-34
-5.58,8.766185903902582e-34
-5.5788,9.300110568297862e-34
-5.5776,9.866327816528991e-34
-5.5764,1.0466776827937022e-33
-5.5752,1.1103512382859476e-33
-5.574,1.1778711702799483e-33
-5.5728,1.2494681692254118e-33
-5.5716,1.3253866605613049e-33
-5.5704,1.4058856163880568e-33
-5.5692,1.4912394147406113e-33
-5.568,1.5817387492324937e-33
-5.5668,1.6776915920003088e-33
-5.5656,1.779424213048198e-33
-5.5644,1.8872822592686677e-33
-5.5632,2.0016318966073417e-33
-5.562,2.1228610190374645e-33
-5.5608,2.25138052822136e-33
-5.5596,2.387625687959946e-33
-5.5584,2.5320575577663922e-33
-5.5572,2.6851645101510805e-33
-5.556,2.847463836465899e-33
-5.5548,3.019503446438002e-33
-5.5536,3.201863666815203e-33
-5.5524000000000004,3.3951591448577426e-33
-5.5512,3.6000408627401284e-33
-5.55,3.817198269273633e-33
-5.5488,4.047361535730454e-33
-5.5476,4.2913039429350526e-33
-5.5464,4.549844407201794e-33
-5.5452,4.8238501531316026e-33
-5.5440000000000005,5.1142395417377574e-33
-5.5428,5.421985062856934e-33
-5.5416,5.7481165013112637e-33
-5.5404,6.093724286834832e-33
-5.5392,6.459963038338915e-33
-5.538,6.84805531370618e-33
-5.5368,7.259295576934743e-33
-5.5356,7.695054395131176e-33
-5.5344,8.156782878561378e-33
-5.5332,8.646017377728259e-33
-5.532,9.164384452229028e-33
-5.5308,9.713606126998253e-33
-5.5296,1.029550545242305e-32
-5.5284,1.0912012385756066e-32
-5.5272,1.1565170012247592e-32
-5.526,1.2257141125456089e-32
-5.5248,1.2990215187319197e-32
-5.5236,1.3766815689711105e-32
-5.5224,1.4589507940472946e-32
-5.5212,1.5461007298185913e-32
-5.52,1.638418788134824e-32
-5.5188,1.7362091779059147e-32
-5.5176,1.8397938791865887e-32
-5.5164,1.9495136733033247e-32
-5.5152,2.0657292322222398e-32
-5.514,2.18882227053742e-32
-5.5128,2.3191967636500388e-32
-5.5116,2.457280235910482e-32
-5.5104,2.603525122708835e-32
-5.5092,2.758410210726108e-32
-5.508,2.922442160792247e-32
-5.5068,3.0961571180523615e-32
-5.5056,3.280122414405534e-32
-5.5044,3.474938368460717e-32
-5.5032,3.68124018855044e-32
-5.502,3.89969998465388e-32
-5.5008,4.131028895413779e-32
-5.4996,4.375979336773906e-32
-5.4984,4.635347379137755e-32
-5.4972,4.909975260331521e-32
-5.496,5.200754042067922e-32
-5.4948,5.5086264180374e-32
-5.4936,5.8345896822095e-32
-5.4924,6.179698866412841e-32
-5.4912,6.545070056764698e-32
-5.49,6.931883899062665e-32
-5.4888,7.34138930381714e-32
-5.4876000000000005,7.774907362199835e-32
-5.4864,8.233835484816969e-32
-5.4852,8.71965177587962e-32
-5.484,9.233919656053663e-32
-5.4828,9.778292748005207e-32
-5.4816,1.0354520039447968e-31
-5.4804,1.0964451339325493e-31
-5.4792000000000005,1.1610043043631324e-31
-5.478,1.2293364228294735e-31
-5.4768,1.3016603087527493e-31
-5.4756,1.37820737370632e-31
-5.4744,1.4592223402789675e-31
-5.4732,1.5449640016427858e-31
-5.472,1.6357060241115348e-31
-5.4708,1.7317377951021707e-31
-5.4696,1.8333653190463848e-31
-5.4684,1.9409121639420856e-31
-5.4672,2.0547204613815443e-31
-5.466,2.1751519630537564e-31
-5.4648,2.302589156882376e-31
-5.4636,2.437436446138108e-31
-5.4624,2.580121395047785e-31
-5.4612,2.7310960446205083e-31
-5.46,2.8908383026137132e-31
-5.4588,3.059853411782829e-31
-5.4576,3.2386755007860805e-31
-5.4564,3.427869222358279e-31
-5.4552,3.628031483622433e-31
-5.454,3.839793273677619e-31
-5.4528,4.063821593887366e-31
-5.4516,4.300821496587727e-31
-5.4504,4.551538238256449e-31
-5.4492,4.81675955351263e-31
-5.448,5.097318056671756e-31
-5.4468,5.394093777949581e-31
-5.4456,5.708016841799112e-31
-5.4444,6.0400702952817905e-31
-5.4432,6.391293094801285e-31
-5.442,6.7627832599943215e-31
-5.4408,7.15570120405346e-31
-5.4396,7.57127325026672e-31
-5.4384,8.01079534509833e-31
-5.4372,8.475636978699345e-31
-5.436,8.967245324342165e-31
-5.4348,9.487149608892265e-31
-5.4336,1.0036965727106276e-30
-5.4324,1.0618401113241727e-30
-5.4312000000000005,1.123325988420389e-30
-5.43,1.1883448269233827e-30
-5.4288,1.2570980341963319e-30
-5.4276,1.3297984071537775e-30
-5.4264,1.4066707710401935e-30
-5.4252,1.487952653732681e-30
-5.424,1.5738949975261004e-30
-5.4228000000000005,1.6647629104660403e-30
-5.4216,1.7608364594081373e-30
-5.4204,1.8624115071005413e-30
-5.4192,1.9698005957132515e-30
-5.418,2.0833338793676426e-30
-5.4168,2.2033601083611436e-30
-5.4156,2.33024766792774e-30
-5.4144000000000005,2.4643856745296363e-30
-5.4132,2.6061851328389427e-30
-5.412,2.7560801567391674e-30
-5.4108,2.914529257859824e-30
-5.4096,3.082016705344281e-30
-5.4084,3.259053960756511e-30
-5.4072,3.44618119224182e-30
-5.406,3.643968872279414e-30
-5.4048,3.853019463604359e-30
-5.4036,4.073969198118102e-30
-5.4024,4.307489953873637e-30
-5.4012,4.5542912354948584e-30
-5.4,4.815122263678533e-30
-5.3988,5.0907741797361426e-30
-5.3976,5.3820823714511376e-30
-5.3964,5.6899289268724244e-30
-5.3952,6.015245223014853e-30
-5.394,6.359014656821076e-30
-5.3928,6.722275526133717e-30
-5.3916,7.106124068842894e-30
-5.3904,7.51171766881923e-30
-5.3892,7.94027823770081e-30
-5.388,8.393095782100039e-30
-5.3868,8.871532166299877e-30
-5.3856,9.377025081062517e-30
-5.3844,9.911092229737807e-30
-5.3832,1.0475335743464755e-29
-5.382,1.1071446837891122e-29
-5.3808,1.1701210724502459e-29
-5.3796,1.2366511790364363e-29
-5.3784,1.3069339060806678e-29
-5.3772,1.381179196037319e-29
-5.376,1.4596086388176676e-29
-5.3748000000000005,1.5424561124659886e-29
-5.3736,1.6299684587683992e-29
-5.3724,1.7224061956813105e-29
-5.3712,1.8200442685692514e-29
-5.37,1.923172842345765e-29
-5.3688,2.0320981367253228e-29
-5.3676,2.1471433069113743e-29
-5.3664000000000005,2.2686493721692558e-29
-5.3652,2.3969761948648797e-29
-5.364,2.532503512686038e-29
-5.3628,2.675632026910927e-29
-5.3616,2.8267845497372185e-29
-5.3604,2.986407213850082e-29
-5.3592,3.1549707475731855e-29
-5.3580000000000005,3.33297181912743e-29
-5.3568,3.5209344537082456e-29
-5.3556,3.7194115272894986e-29
-5.3544,3.928986341272765e-29
-5.3532,4.1502742823144814e-29
-5.352,4.383924571898545e-29
-5.3508000000000004,4.630622110462127e-29
-5.3496,4.8910894211381915e-29
-5.3484,5.16608869844469e-29
-5.3472,5.456423967539406e-29
-5.346,5.762943359947157e-29
-5.3448,6.086541511989279e-29
-5.3436,6.428162092467057e-29
-5.3424,6.78880046650388e-29
-5.3412,7.169506502808634e-29
-5.34,7.571387532017919e-29
-5.3388,7.995611464165441e-29
-5.3376,8.443410073763452e-29
-5.3364,8.916082461424676e-29
-5.3352,9.41499870142182e-29
-5.334,9.94160368508301e-29
-5.3328,1.0497421170436588e-28
-5.3316,1.108405804907578e-28
-5.3304,1.1703208841780997e-28
-5.3292,1.235666043505363e-28
-5.328,1.304629707135231e-28
-5.3268,1.3774105606490226e-28
-5.3256,1.4542181048368957e-28
-5.3244,1.5352732391955492e-28
-5.3232,1.6208088766212153e-28
-5.322,1.7110705909486465e-28
-5.3208,1.8063172990760374e-28
-5.3196,1.9068219795051995e-28
-5.3184000000000005,2.0128724292231218e-28
-5.3172,2.12477206095176e-28
-5.316,2.242840742898084e-28
-5.3148,2.367415683250489e-28
-5.3136,2.498852361781313e-28
-5.3124,2.6375255110423834e-28
-5.3112,2.783830149767799e-28
-5.3100000000000005,2.938182671236028e-28
-5.3088,3.1010219894868128e-28
-5.3076,3.2728107464380945e-28
-5.3064,3.454036583110616e-28
-5.3052,3.645213478329486e-28
-5.304,3.8468831584529162e-28
-5.3028,4.059616581859809e-28
-5.3016000000000005,4.284015502123408e-28
-5.3004,4.5207141140022295e-28
-5.2992,4.770380786593408e-28
-5.298,5.033719888222864e-28
-5.2968,5.311473707877736e-28
-5.2956,5.604424478243386e-28
-5.2944,5.913396505664159e-28
-5.2932,6.239258412627278e-28
-5.292,6.582925498654262e-28
-5.2908,6.945362225797564e-28
-5.2896,7.327584835249871e-28
-5.2884,7.730664101920249e-28
-5.2872,8.155728234180788e-28
-5.286,8.603965926361147e-28
-5.2848,9.076629571957973e-28
-5.2836,9.575038645944693e-28
-5.2824,1.0100583264988332e-27
-5.2812,1.0654727934846041e-27
-5.28,1.1239015494685115e-27
-5.2788,1.1855071268575858e-27
-5.2776,1.2504607434933616e-27
-5.2764,1.3189427625237987e-27
-5.2752,1.3911431763953186e-27
-5.274,1.4672621162163963e-27
-5.2728,1.5475103878110428e-27
-5.2716,1.6321100358463656e-27
-5.2704,1.721294937490572e-27
-5.2692,1.815311427132131e-27
-5.268,1.9144189537689362e-27
-5.2668,2.0188907727607197e-27
-5.2656,2.1290146737214136e-27
-5.2644,2.2450937464228982e-27
-5.2632,2.3674471866746415e-27
-5.2620000000000005,2.4964111442458983e-27
-5.2608,2.6323396150020714e-27
-5.2596,2.7756053795378437e-27
-5.2584,2.9266009907078753e-27
-5.2572,3.08573981257551e-27
-5.256,3.253457113431696e-27
-5.2548,3.4302112156700335e-27
-5.2536000000000005,3.616484705446203e-27
-5.2524,3.812785705199733e-27
-5.2512,4.01964921227148e-27
-5.25,4.2376385070187075e-27
-5.2488,4.467346633996637e-27
-5.2476,4.709397959962824e-27
-5.2464,4.964449812648615e-27
-5.2452000000000005,5.233194204442995e-27
-5.244,5.5163596453452604e-27
-5.2428,5.814713049762122e-27
-5.2416,6.129061741962562e-27
-5.2404,6.460255565239027e-27
-5.2392,6.809189100087962e-27
-5.238,7.176803996987455e-27
-5.236800000000001,7.564091429633101e-27
-5.2356,7.972094674790263e-27
-5.2344,8.40191182523103e-27
-5.2332,8.854698642556297e-27
-5.232,9.331671557037481e-27
-5.2308,9.834110821983917e-27
-5.2296,1.0363363830512312e-26
-5.2284,1.0920848602996278e-26
-5.2272,1.1508057453893398e-26
-5.226,1.2126560847077913e-26
-5.2248,1.277801144927652e-26
-5.2236,1.3464148391681544e-26
-5.2224,1.4186801750326895e-26
-5.2212,1.4947897256340628e-26
-5.22,1.5749461247749888e-26
-5.2188,1.659362587510394e-26
-5.2176,1.7482634573785782e-26
-5.2164,1.8418847816542817e-26
-5.2152,1.940474916043646e-26
-5.214,2.0442951603127723e-26
-5.2128,2.1536204264161453e-26
-5.2116,2.2687399407692367e-26
-5.2104,2.3899579823936935e-26
-5.2092,2.5175946587470714e-26
-5.208,2.651986721142621e-26
-5.2068,2.793488421758126e-26
-5.2056000000000004,2.9424724143334827e-26
-5.2044,3.0993307007613147e-26
-5.2032,3.264475625884273e-26
-5.202,3.438340922930838e-26
-5.2008,3.62138281213781e-26
-5.1996,3.8140811552401777e-26
-5.1984,4.016940668638375e-26
-5.1972000000000005,4.2304921981953337e-26
-5.196,4.455294058761616e-26
-5.1948,4.691933441680236e-26
-5.1936,4.9410278936881036e-26
-5.1924,5.20322687079464e-26
-5.1912,5.479213370901994e-26
-5.19,5.769705649114374e-26
-5.1888000000000005,6.075459019881601e-26
-5.1876,6.39726775032686e-26
-5.1864,6.735967049322895e-26
-5.1852,7.092435157112276e-26
-5.184,7.467595540495614e-26
-5.1828,7.8624191988699e-26
-5.1816,8.277927086653275e-26
-5.180400000000001,8.715192657910403e-26
-5.1792,9.175344539277862e-26
-5.178,9.659569337588678e-26
-5.1768,1.0169114588918372e-25
-5.1756,1.0705291856093446e-25
-5.1744,1.1269479982064187e-25
-5.1732,1.1863128506898684e-25
-5.172,1.248776125654009e-25
-5.1708,1.3144980111874874e-25
-5.1696,1.3836468967068563e-25
-5.1684,1.4563997886578337e-25
-5.1672,1.5329427470706864e-25
-5.166,1.6134713440048101e-25
-5.1648,1.698191144968583e-25
-5.1636,1.7873182144532299e-25
-5.1624,1.8810796467766188e-25
-5.1612,1.9797141234896444e-25
-5.16,2.083472498660807e-25
-5.1588,2.1926184134183155e-25
-5.1576,2.307428941196733e-25
-5.1564,2.428195265205696e-25
-5.1552,2.555223389712368e-25
-5.154,2.688834886808488e-25
-5.1528,2.8293676804115983e-25
-5.1516,2.977176869338198e-25
-5.1504,3.132635591374856e-25
-5.1492,3.29613593036751e-25
-5.148,3.468089868447626e-25
-5.1468,3.6489302856164168e-25
-5.1456,3.8391120090187923e-25
-5.1444,4.0391129143482116e-25
-5.1432,4.249435081946144e-25
-5.142,4.47060601028225e-25
-5.1408000000000005,4.703179889632393e-25
-5.1396,4.94773893890892e-25
-5.1384,5.204894808739007e-25
-5.1372,5.475290054041557e-25
-5.136,5.7595996795038e-25
-5.1348,6.05853276153009e-25
-5.1336,6.372834150404588e-25
-5.1324000000000005,6.703286256591538e-25
-5.1312,7.050710925287455e-25
-5.13,7.4159714035354395e-25
-5.1288,7.7999744044267805e-25
-5.1276,8.203672273123492e-25
-5.1264,8.628065259673489e-25
-5.1252,9.074203903823925e-25
-5.1240000000000006,9.543191537292441e-25
-5.1228,1.0036186909216193e-24
-5.1216,1.0554406940776117e-24
-5.1204,1.1099129615284695e-24
-5.1192,1.167169701032039e-24
-5.118,1.2273518478817076e-24
-5.1168000000000005,1.2906073986344656e-24
-5.1156,1.3570917612163844e-24
-5.1144,1.4269681222001877e-24
-5.1132,1.5004078320885994e-24
-5.112,1.5775908094752257e-24
-5.1108,1.6587059649986432e-24
-5.1096,1.743951646047725e-24
-5.1084,1.8335361032229825e-24
-5.1072,1.9276779796057308e-24
-5.106,2.0266068239390686e-24
-5.1048,2.1305636288749345e-24
-5.1036,2.2398013954986522e-24
-5.1024,2.354585725399441e-24
-5.1012,2.4751954416157068e-24
-5.1,2.6019232398478814e-24
-5.0988,2.73507637139688e-24
-5.0976,2.874977359357946e-24
-5.0964,3.021964749669015e-24
-5.0952,3.1763938986923842e-24
-5.094,3.338637799086012e-24
-5.0928,3.509087945805019e-24
-5.0916,3.688155244161886e-24
-5.0904,3.876270961963341e-24
-5.0892,4.073887727842249e-24
-5.088,4.28148057799659e-24
-5.0868,4.499548053658964e-24
-5.0856,4.7286133517261355e-24
-5.0844000000000005,4.969225531094462e-24
-5.0832,5.2219607773681974e-24
-5.082,5.487423728730879e-24
-5.0808,5.766248865908343e-24
-5.0796,6.059101969280825e-24
-5.0784,6.366681646355137e-24
-5.0772,6.6897209329538e-24
-5.0760000000000005,7.028988971638253e-24
-5.0748,7.385292771049572e-24
-5.0736,7.759479050021022e-24
-5.0724,8.152436170504129e-24
-5.0712,8.565096163531587e-24
-5.07,8.998436852647047e-24
-5.0688,9.453484079435569e-24
-5.0676000000000005,9.931314036007265e-24
-5.0664,1.043305570951577e-23
-5.0652,1.0959893444027836e-23
-5.064,1.1513069625317986e-23
-5.0628,1.2093887494411369e-23
-5.0616,1.2703714095982215e-23
-5.0604000000000005,1.3343983367994854e-23
-5.0592,1.401619937927521e-23
-5.058,1.4721939722011194e-23
-5.0568,1.546285906651634e-23
-5.0556,1.624069288591696e-23
-5.0544,1.7057261358799477e-23
-5.0532,1.7914473458217175e-23
-5.052,1.8814331235852497e-23
-5.0508,1.97589343105372e-23
-5.0496,2.075048457077304e-23
-5.0484,2.179129110132347e-23
-5.0472,2.2883775344437155e-23
-5.046,2.4030476506743884e-23
-5.0448,2.5234057223378446e-23
-5.0436,2.6497309491426466e-23
-5.0424,2.782316088534427e-23
-5.0412,2.921468106760334e-23
-5.04,3.067508860840519e-23
-5.0388,3.2207758128971387e-23
