omega,S
-1.1300000000000001,2.5556345211848117e-63
-1.125,5.117755524168457e-63
-1.12,1.0473145762829604e-62
-1.115,2.098521311233526e-62
-1.11,4.237418068388853e-62
-1.105,8.543910429665459e-62
-1.1,1.7308847599029434e-61
-1.095,3.448017555557903e-61
-1.09,6.864884612650606e-61
-1.085,1.3996554361955995e-60
-1.08,2.770674415159417e-60
-1.075,5.506502145071331e-60
-1.07,1.1018229749257268e-59
-1.065,2.178406650354761e-59
-1.06,4.296188088231786e-59
-1.055,8.536050588685542e-59
-1.05,1.6808656952232075e-58
-1.045,3.301005157670287e-58
-1.04,6.41037542302794e-58
-1.035,1.2548474377791932e-57
-1.03,2.444144609773341e-57
-1.025,4.695412509397846e-57
-1.02,9.102800902596505e-57
-1.0150000000000001,1.7334180602588581e-56
-1.01,3.332562587602023e-56
-1.0050000000000001,6.338315023134002e-56
-1.0,1.1921724270609212e-55
-0.995,2.2440154642899488e-55
-0.99,4.185425210959968e-55
-0.985,7.721433757885157e-55
-0.98,1.42937927549033e-54
-0.975,2.6326974885246796e-54
-0.97,4.765777346671397e-54
-0.965,8.597470309848729e-54
-0.96,1.541072909014108e-53
-0.9550000000000001,2.7494061158781726e-53
-0.9500000000000001,4.800443770608253e-53
-0.9450000000000001,8.376934971925375e-53
-0.9400000000000001,1.442775325634153e-52
-0.935,2.4537236393868795e-52
-0.93,4.141446226254518e-52
-0.925,6.966432005525983e-52
-0.92,1.1459843370960024e-51
-0.915,1.878033616055124e-51
-0.91,3.074976167793998e-51
-0.905,4.837522447147461e-51
-0.9,7.654540647069381e-51
-0.895,1.1833858664819095e-50
-0.89,1.7845313577426037e-50
-0.885,2.643864515080336e-50
-0.88,3.95299641406079e-50
-0.875,5.744180735362599e-50
-0.87,8.299901384202324e-50
-0.865,1.1982193853986713e-49
-0.86,1.6537884762357815e-49
-0.855,2.3321786790842287e-49
-0.85,2.8641402187381144e-49
-0.845,3.8834938743327555e-49
-0.84,4.864269487595509e-49
-0.835,6.241787035828597e-49
-0.8300000000000001,7.543460145090681e-49
-0.8250000000000001,8.913755863431064e-49
-0.8200000000000001,1.1582896289596457e-48
-0.8150000000000001,1.167601566730924e-48
-0.81,1.2009947367873643e-48
-0.805,1.8506016380012854e-48
-0.8,2.159772690264531e-48
-0.795,7.679939270121939e-49
-0.79,0.0
-0.785,0.0
-0.78,0.0
-0.775,0.0
-0.77,6.280278068541098e-48
-0.765,0.0
-0.76,0.0
-0.755,0.0
-0.75,0.0
-0.745,0.0
-0.74,0.0
-0.735,0.0
-0.73,0.0
-0.725,0.0
-0.72,0.0
-0.715,0.0
-0.71,0.0
-0.705,0.0
-0.7000000000000001,0.0
-0.6950000000000001,0.0
-0.6900000000000001,0.0
-0.685,0.0
-0.68,0.0
-0.675,0.0
-0.67,0.0
-0.665,0.0
-0.66,0.0
-0.655,0.0
-0.65,0.0
-0.645,0.0
-0.64,0.0
-0.635,0.0
-0.63,0.0
-0.625,0.0
-0.62,0.0
-0.615,0.0
-0.61,0.0
-0.605,0.0
-0.6,0.0
-0.595,0.0
-0.59,0.0
-0.585,0.0
-0.58,0.0
-0.5750000000000001,0.0
-0.5700000000000001,0.0
-0.5650000000000001,0.0
-0.56,0.0
-0.555,0.0
-0.55,0.0
-0.545,0.0
-0.54,0.0
-0.535,0.0
-0.53,0.0
-0.525,0.0
-0.52,0.0
-0.515,0.0
-0.51,0.0
-0.505,0.0
-0.5,0.0
-0.495,0.0
-0.49,0.0
-0.485,0.0
-0.48,0.0
-0.47500000000000003,0.0
-0.47000000000000003,0.0
-0.465,0.0
-0.46,0.0
-0.455,0.0
-0.45,0.0
-0.445,0.0
-0.44,0.0
-0.435,0.0
-0.43,0.0
-0.425,0.0
-0.42,0.0
-0.41500000000000004,0.0
-0.41000000000000003,0.0
-0.405,0.0
-0.4,0.0
-0.395,0.0
-0.39,0.0
-0.385,0.0
-0.38,0.0
-0.375,0.0
-0.37,0.0
-0.365,0.0
-0.36,0.0
-0.355,0.0
-0.35000000000000003,0.0
-0.34500000000000003,0.0
-0.34,0.0
-0.335,0.0
-0.33,0.0
-0.325,0.0
-0.32,0.0
-0.315,0.0
-0.31,0.0
-0.305,0.0
-0.3,0.0
-0.295,0.0
-0.29,0.0
-0.28500000000000003,0.0
-0.28,0.0
-0.275,0.0
-0.27,0.0
-0.265,0.0
-0.26,0.0
-0.255,0.0
-0.25,0.0
-0.245,0.0
-0.24,0.0
-0.23500000000000001,0.0
-0.23,0.0
-0.225,0.0
-0.22,0.0
-0.215,0.0
-0.21,0.0
-0.20500000000000002,0.0
-0.2,0.0
-0.195,0.0
-0.19,0.0
-0.185,0.0
-0.18,0.0
-0.17500000000000002,0.0
-0.17,0.0
-0.165,0.0
-0.16,0.0
-0.155,0.0
-0.15,0.0
-0.145,0.0
-0.14,0.0
-0.135,0.0
-0.13,0.0
-0.125,0.0
-0.12,0.0
-0.115,0.0
-0.11,0.0
-0.105,0.0
-0.1,0.0
-0.095,0.0
-0.09,0.0
-0.085,0.0
-0.08,0.0
-0.075,0.0
-0.07,0.0
-0.065,0.0
-0.06,0.0
-0.055,0.0
-0.05,0.0
-0.045,0.0
-0.04,0.0
-0.035,0.0
-0.03,0.0
-0.025,0.0
-0.02,0.0
-0.015,0.0
-0.01,0.0
-0.005,0.0
-0.0,0.0
0.0,0.0
0.005,0.0
0.01,0.0
0.015,0.0
0.02,0.0
0.025,0.0
0.03,0.0
0.035,0.0
0.04,0.0
0.045,0.0
0.05,0.0
0.055,0.0
0.06,0.0
0.065,0.0
0.07,0.0
0.075,0.0
0.08,0.0
0.085,0.0
0.09,0.0
0.095,0.0
0.1,0.0
0.105,0.0
0.11,0.0
0.115,0.0
0.12,0.0
0.125,0.0
0.13,0.0
0.135,0.0
0.14,0.0
0.145,0.0
0.15,0.0
0.155,0.0
0.16,0.0
0.165,0.0
0.17,0.0
0.17500000000000002,0.0
0.18,0.0
0.185,0.0
0.19,0.0
0.195,0.0
0.2,0.0
0.20500000000000002,0.0
0.21,0.0
0.215,0.0
0.22,0.0
0.225,0.0
0.23,0.0
0.23500000000000001,0.0
0.24,0.0
0.245,0.0
0.25,0.0
0.255,0.0
0.26,0.0
0.265,0.0
0.27,0.0
0.275,0.0
0.28,0.0
0.28500000000000003,0.0
0.29,0.0
0.295,0.0
0.3,0.0
0.305,0.0
0.31,0.0
0.315,0.0
0.32,0.0
0.325,0.0
0.33,0.0
0.335,0.0
0.34,0.0
0.34500000000000003,0.0
0.35000000000000003,0.0
0.355,0.0
0.36,0.0
0.365,0.0
0.37,0.0
0.375,0.0
0.38,0.0
0.385,0.0
0.39,0.0
0.395,0.0
0.4,0.0
0.405,0.0
0.41000000000000003,0.0
0.41500000000000004,0.0
0.42,0.0
0.425,0.0
0.43,0.0
0.435,0.0
0.44,0.0
0.445,0.0
0.45,0.0
0.455,0.0
0.46,0.0
0.465,0.0
0.47000000000000003,0.0
0.47500000000000003,0.0
0.48,0.0
0.485,0.0
0.49,0.0
0.495,0.0
0.5,0.0
0.505,0.0
0.51,0.0
0.515,0.0
0.52,0.0
0.525,0.0
0.53,0.0
0.535,0.0
0.54,0.0
0.545,0.0
0.55,0.0
0.555,0.0
0.56,0.0
0.5650000000000001,0.0
0.5700000000000001,0.0
0.5750000000000001,0.0
0.58,0.0
0.585,0.0
0.59,0.0
0.595,0.0
0.6,0.0
0.605,0.0
0.61,0.0
0.615,0.0
0.62,0.0
0.625,0.0
0.63,0.0
0.635,0.0
0.64,0.0
0.645,0.0
0.65,0.0
0.655,0.0
0.66,0.0
0.665,0.0
0.67,0.0
0.675,0.0
0.68,0.0
0.685,0.0
0.6900000000000001,0.0
0.6950000000000001,0.0
0.7000000000000001,0.0
0.705,0.0
0.71,0.0
0.715,0.0
0.72,0.0
0.725,0.0
0.73,0.0
0.735,0.0
0.74,0.0
0.745,0.0
0.75,0.0
0.755,0.0
0.76,0.0
0.765,0.0
0.77,3.9998435953223024e-5
0.775,0.0
0.78,0.0
0.785,0.0
0.79,0.0
0.795,0.00011999530785966906
0.8,0.0006399749752515684
0.805,0.0010399593347837986
0.81,0.0012799499505031368
0.8150000000000001,0.0023599077212401584
0.8200000000000001,0.004439826390807755
0.8250000000000001,0.006479746624422128
0.8300000000000001,0.010399593347837984
0.835,0.016319361868914996
0.84,0.02411905687979348
0.845,0.03651857202529261
0.85,0.0510780027122658
0.855,0.0788769156997558
0.86,0.10607585214794746
0.865,0.14575430061354472
0.87,0.19147251290807862
0.875,0.2513101730941003
0.88,0.32798717481642886
0.885,0.4160237323494728
0.89,0.5325391762812116
0.895,0.6697338116007667
0.9,0.8215678744792017
0.905,0.9846814962964452
0.91,1.1870335837838004
0.915,1.374906237456089
0.92,1.5910977837832598
0.925,1.8343282728148096
0.93,2.068079132525445
0.935,2.3237491351384465
0.9400000000000001,2.5912586747936017
0.9450000000000001,2.8532884287231663
0.9500000000000001,3.10091874570957
0.9550000000000001,3.368188294749007
0.96,3.580379997480854
0.965,3.7881318738218956
0.97,3.982324280374794
0.975,4.172076860536884
0.98,4.295832021376155
0.985,4.400947911061227
0.99,4.524143093797153
0.995,4.600140122108278
1.0,4.6348187660797215
1.0050000000000001,4.673217264594816
1.01,4.659817788550486
1.0150000000000001,4.596660258180346
1.02,4.577860993282331
1.025,4.478264887758806
1.03,4.4209071306018854
1.035,4.304511681978005
1.04,4.170276930918988
1.045,4.072640748757171
1.05,3.93288621353661
1.055,3.787771887898317
1.06,3.6154186273758784
1.065,3.4766640530541464
1.07,3.334909596035925
1.075,3.160796404331545
1.08,3.0161620599246906
1.085,2.889607008568693
1.09,2.6878148991846826
1.095,2.560259886929854
1.1,2.4374246901175067
1.105,2.281750777387562
1.11,2.1461560795061363
1.115,2.0156811814267224
1.12,1.90780539966088
1.125,1.7680108660043652
1.1300000000000001,1.67437452743787
1.135,1.5741384469390929
1.1400000000000001,1.4649827152227473
1.145,1.370586406373141
1.1500000000000001,1.2962293139360996
1.155,1.2045528987313123
1.16,1.1275559095213579
1.165,1.060518530863756
1.17,0.9757618450788763
1.175,0.9358434059975598
1.18,0.8650061759244019
1.185,0.8361273051661746
1.19,0.7647700954256249
1.195,0.7161719957424587
1.2,0.6784134722026163
1.205,0.6309353287261404
1.21,0.5832171946339453
1.215,0.5533383629768877
1.22,0.5233795344479237
1.225,0.48066120484988145
1.23,0.4552221995836316
1.235,0.4318631129869492
1.24,0.4083440326464541
1.245,0.39102470987870847
1.25,0.36806560764155843
1.2550000000000001,0.34934633961545014
1.26,0.33554687921158816
1.2650000000000001,0.3144677034642395
1.27,0.2937885120764232
1.2750000000000001,0.27982905792874846
1.28,0.275109242486268
1.285,0.24739032637068448
1.29,0.2347908190454193
1.295,0.22455121944139414
1.3,0.2283910692929035
1.305,0.20951180752298218
1.31,0.2003121672537409
1.315,0.19611233147865254
1.32,0.18791265210824185
1.325,0.1799929617895036
1.33,0.16799343100353673
1.335,0.16799343100353673
1.34,0.16143368750720816
1.345,0.15731384860402617
1.35,0.1550739361906457
1.355,0.1408744914272515
1.36,0.1409144898632047
1.365,0.12759501069078144
1.37,0.1283949794098459
1.375,0.1240751483268978
1.3800000000000001,0.12903495438509746
1.385,0.1285149747177056
1.3900000000000001,0.12987492154011515
1.395,0.12203522809328346
1.4000000000000001,0.1186753594732127
1.405,0.11271559251618246
1.41,0.11543548616100166
1.415,0.11543548616100165
1.42,0.1087557473568134
1.425,0.10571586622436842
1.43,0.10615584901985388
1.435,0.11183562692521158
1.44,0.10163602575713972
1.445,0.11687542985531767
1.45,0.10087605547402848
1.455,0.10143603357737356
1.46,0.10107604765379459
1.465,0.09719619936633195
1.47,0.10259598822001706
1.475,0.10423592409409921
1.48,0.09667621969894007
1.485,0.0974361899820513
1.49,0.09891613211232053
1.495,0.10123604139760746
1.5,0.10119604296165426
1.5050000000000001,0.09827615713706897
1.51,0.10399593347837983
1.5150000000000001,0.10275598196382994
1.52,0.10227600073239129
1.5250000000000001,0.10575586466032168
1.53,0.10043607267854301
1.5350000000000001,0.10367594599075405
1.54,0.10187601637285904
1.545,0.10767578958607636
1.55,0.11063567384661491
1.555,0.11135564569377289
1.56,0.11231560815665026
1.565,0.10963571294778429
1.57,0.11723541577889668
1.575,0.10867575048490692
1.58,0.10659583181533937
1.585,0.11187562536116477
1.59,0.11319557374762114
1.595,0.12163524373375123
1.6,0.1127555909521357
1.605,0.11131564725781966
1.61,0.11767539857438211
1.615,0.1218352359135173
1.62,0.12863497002556523
1.625,0.1356746947533325
1.6300000000000001,0.13019490902774095
1.635,0.13767461655099367
1.6400000000000001,0.13903456337340325
1.645,0.13831459152624523
1.6500000000000001,0.14847419425836383
1.655,0.1447943381506674
1.6600000000000001,0.1405145055036725
1.665,0.14055450393962568
1.67,0.15067410823579114
1.675,0.15979375163312604
1.68,0.15031412231221208
1.685,0.1603937281724243
1.69,0.15875379229834222
1.695,0.1625936421498516
1.7,0.1551139346265989
1.705,0.16439357176774666
1.71,0.16707346697661257
1.715,0.1615536828150678
1.72,0.16187367030269362
1.725,0.17147329493146712
1.73,0.16907338877427375
1.735,0.17087331839216877
1.74,0.1717532839831397
1.745,0.18131291017596005
1.75,0.17775304937612318
1.7550000000000001,0.17887300558281338
1.76,0.18607272405439354
1.7650000000000001,0.18827263803182082
1.77,0.18767266149252243
1.7750000000000001,0.18751266774870956
1.78,0.1889126130070724
1.7850000000000001,0.18803264741610143
1.79,0.18775265836442886
1.795,0.2080718638286662
1.8,0.1998721844582555
1.805,0.20163211564019734
1.81,0.1983922423279862
1.815,0.2020320999997295
1.82,0.20771187790508716
1.825,0.19595233773483958
1.83,0.20099214066494572
1.835,0.19867223137965875
1.84,0.20843184975224524
1.845,0.21667152755860916
1.85,0.20723189667364847
1.855,0.20643192795458407
1.86,0.190632545753061
1.865,0.1837528147691066
1.87,0.20295206402665364
1.875,0.19399241437313164
1.8800000000000001,0.18963258485423037
1.885,0.1967523064539041
1.8900000000000001,0.2004321625616006
1.895,0.19243247537095598
1.9000000000000001,0.20699190605792914
1.905,0.19627232522246538
1.9100000000000001,0.17775304937612316
1.915,0.18439278974435816
1.92,0.1751131526032104
1.925,0.1844327881803114
1.93,0.1773130665806377
1.935,0.16839341536306893
1.94,0.16835341692711572
1.945,0.18015295553331653
1.95,0.17391319952461373
1.955,0.16063371878814367
1.96,0.14683425838428177
1.965,0.16207366248245972
1.97,0.14771422397525263
1.975,0.1533940018806103
1.98,0.15171406757057493
1.985,0.14959415046505412
1.99,0.13787460873075974
1.995,0.13367477295567137
2.0,0.12839497940984587
2.005,0.12291519368425435
2.0100000000000002,0.11903534539679171
2.015,0.11683543141936445
2.02,0.11647544549578542
2.025,0.1069158193029651
2.0300000000000002,0.1146755158778904
2.035,0.10847575830514086
2.04,0.09839615244492865
2.045,0.09767618059777063
2.05,0.09695620875061262
2.055,0.08959649653521957
2.06,0.07879691882784935
2.065,0.07967688441882026
2.07,0.07671700015828177
2.075,0.0706772363293451
2.08,0.058597708671471724
2.085,0.062157569471308585
2.09,0.05971766487816196
2.095,0.05343791043350595
2.1,0.04907808091460465
2.105,0.056557788437857345
2.11,0.04495824201142268
2.115,0.04195835931493094
2.12,0.03867848756676666
2.125,0.03895847661843922
2.13,0.03367868307261378
2.1350000000000002,0.03495863302311692
2.14,0.03211874407043809
2.145,0.028718877014414133
2.15,0.02803890360320934
2.1550000000000002,0.0232790897247758
2.16,0.02315909441691613
2.165,0.02243912256975812
2.17,0.021439161670927544
2.1750000000000003,0.016799343100353668
2.18,0.015319400970084421
2.185,0.014159446327440948
2.19,0.012079527657873353
2.195,0.012479512017405582
2.2,0.011399554246668562
2.205,0.012639505761218478
2.21,0.009279637141147741
2.215,0.00767969970301882
2.22,0.008319674678270389
2.225,0.006999726291814029
2.23,0.00675973567609469
2.235,0.006439748188468907
2.24,0.007519705959205928
2.245,0.004599820134620647
2.25,0.0043998279548545325
2.255,0.0035598607998368497
2.2600000000000002,0.00251990146505305
2.265,0.0035198623638836263
2.27,0.001959923361707928
2.275,0.0014799421302692517
2.2800000000000002,0.0011199562066902446
2.285,0.0029998826964917264
2.29,0.0012399515145499137
2.295,0.0019999217976611507
2.3000000000000003,0.0026398967729127196
2.305,0.002999882696491727
2.31,0.0021599155414740432
2.315,0.001839928053848259
2.32,0.0011999530785966905
2.325,0.0009199640269241295
2.33,0.0009599624628773525
2.335,0.0013599468224095826
2.34,0.002359907721240158
2.345,0.00047998123143867626
2.35,0.0006399749752515684
2.355,0.0001999921797661151
2.36,0.0001999921797661151
2.365,0.0
2.37,0.00027998905167256116
2.375,0.0
2.38,0.0001599937438128921
2.3850000000000002,3.9998435953223024e-5
