omega,S
-4.4664,6.903554268750966e-15
-4.466,6.947502971846113e-15
-4.4656,6.9917269819858724e-15
-4.4652,7.036227994837725e-15
-4.4648,7.081007716328663e-15
-4.4644,7.126067862706283e-15
-4.464,7.171410160599955e-15
-4.4636,7.21703634708259e-15
-4.4632000000000005,7.262948169732112e-15
-4.4628,7.309147386694901e-15
-4.462400000000001,7.355635766747088e-15
-4.462,7.402415089359108e-15
-4.461600000000001,7.449487144757573e-15
-4.4612,7.496853733990804e-15
-4.460800000000001,7.544516668991288e-15
-4.4604,7.59247777264184e-15
-4.460000000000001,7.640738878838991e-15
-4.4596,7.689301832559924e-15
-4.4592,7.738168489926548e-15
-4.4588,7.787340718272776e-15
-4.4584,7.836820396210413e-15
-4.458,7.886609413696205e-15
-4.4576,7.93670967209888e-15
-4.4572,7.987123084267002e-15
-4.4568,8.037851574596743e-15
-4.4564,8.088897079100498e-15
-4.456,8.140261545475577e-15
-4.4556000000000004,8.191946933173433e-15
-4.4552,8.2439552134694e-15
-4.4548000000000005,8.296288369532091e-15
-4.4544,8.348948396495139e-15
-4.454000000000001,8.401937301526227e-15
-4.4536,8.455257103900212e-15
-4.453200000000001,8.50890983506897e-15
-4.4528,8.56289753873518e-15
-4.452400000000001,8.61722227092309e-15
-4.452,8.671886100053234e-15
-4.4516,8.726891107013965e-15
-4.4512,8.782239385236544e-15
-4.4508,8.837933040768727e-15
-4.4504,8.893974192349469e-15
-4.45,8.950364971483987e-15
-4.4496,9.007107522519198e-15
-4.4492,9.064204002719757e-15
-4.4488,9.121656582344193e-15
-4.4484,9.179467444721959e-15
-4.448,9.237638786330411e-15
-4.4475999999999996,9.296172816872864e-15
-4.4472000000000005,9.355071759355934e-15
-4.4468,9.414337850169616e-15
-4.446400000000001,9.473973339164337e-15
-4.446,9.53398048973257e-15
-4.445600000000001,9.594361578886771e-15
-4.4452,9.655118897341777e-15
-4.444800000000001,9.716254749593608e-15
-4.4444,9.777771454003104e-15
-4.444000000000001,9.839671342875464e-15
-4.4436,9.90195676254468e-15
-4.4432,9.964630073454418e-15
-4.4428,1.0027693650242691e-14
-4.4424,1.009114988182493e-14
-4.442,1.015500117147833e-14
-4.4416,1.0219249936926556e-14
-4.4412,1.0283898610425063e-14
-4.4408,1.034894963884658e-14
-4.4404,1.0414405483767412e-14
-4.44,1.0480268621554189e-14
-4.4396,1.0546541543450991e-14
-4.4392,1.0613226755667069e-14
-4.4388000000000005,1.0680326779464516e-14
-4.4384,1.0747844151248488e-14
-4.438000000000001,1.0815781422654178e-14
-4.4376,1.0884141160638958e-14
-4.437200000000001,1.0952925947570332e-14
-4.4368,1.1022138381318897e-14
-4.436400000000001,1.109178107534748e-14
-4.436,1.1161856658805141e-14
-4.4356,1.1232367776617489e-14
-4.4352,1.1303317089580975e-14
-4.4348,1.1374707274455824e-14
-4.4344,1.1446541024059971e-14
-4.434,1.1518821047363624e-14
-4.4336,1.1591550069584301e-14
-4.4332,1.1664730832282387e-14
-4.4328,1.1738366093457451e-14
-4.4324,1.1812458627644647e-14
-4.432,1.1887011226012326e-14
-4.4315999999999995,1.1962026696459666e-14
-4.4312000000000005,1.2037507863714515e-14
-4.4308,1.211345756943409e-14
-4.430400000000001,1.2189878672301795e-14
-4.43,1.2266774048130325e-14
-4.429600000000001,1.2344146589959366e-14
-4.4292,1.242199920815982e-14
-4.428800000000001,1.25003348305326e-14
-4.4284,1.2579156402413987e-14
-4.428000000000001,1.2658466886775936e-14
-4.4276,1.2738269264332226e-14
-4.4272,1.2818566533640317e-14
-4.4268,1.2899361711207775e-14
-4.4264,1.2980657831597085e-14
-4.426,1.3062457947531657e-14
-4.4256,1.3144765130002487e-14
-4.4252,1.322758246837539e-14
-4.4248,1.3310913070498802e-14
-4.4244,1.3394760062812425e-14
-4.424,1.3479126590456048e-14
-4.4236,1.3564015817379397e-14
-4.4232,1.3649430926452777e-14
-4.4228000000000005,1.3735375119576992e-14
-4.4224,1.3821851617796952e-14
-4.422000000000001,1.3908863661411307e-14
-4.4216,1.3996414510088293e-14
-4.421200000000001,1.4084507442976178e-14
-4.4208,1.4173145758820607e-14
-4.420400000000001,1.4262332776076452e-14
-4.42,1.4352071833026267e-14
-4.4196,1.4442366287893597e-14
-4.4192,1.4533219518962137e-14
-4.4188,1.462463492469218e-14
-4.4184,1.4716615923838827e-14
-4.418,1.4809165955571203e-14
-4.4176,1.4902288479591796e-14
-4.4172,1.4995986976256753e-14
-4.4168,1.5090264946696828e-14
-4.4164,1.5185125912938997e-14
-4.416,1.5280573418028753e-14
-4.4155999999999995,1.5376611026153536e-14
-4.4152000000000005,1.547324232276503e-14
-4.4148,1.5570470914706428e-14
-4.4144000000000005,1.566830043033387e-14
-4.414,1.5766734519646218e-14
-4.413600000000001,1.5865776854407903e-14
-4.4132,1.596543112827985e-14
-4.412800000000001,1.6065701056943952e-14
-4.4124,1.6166590378235464e-14
-4.412000000000001,1.6268102852268832e-14
-4.4116,1.6370242261571847e-14
-4.4112,1.6473012411212804e-14
-4.4108,1.6576417128935262e-14
-4.4104,1.6680460265288934e-14
-4.41,1.678514569376361e-14
-4.4096,1.6890477310923013e-14
-4.4092,1.699645903653943e-14
-4.4088,1.7103094813729574e-14
-4.4084,1.721038860909095e-14
-4.408,1.7318344412838664e-14
-4.4076,1.7426966238943613e-14
-4.4072,1.7536258125271284e-14
-4.4068000000000005,1.764622413372027e-14
-4.4064,1.7756868350364875e-14
-4.406000000000001,1.7868194885592895e-14
-4.4056,1.798020787425129e-14
-4.405200000000001,1.8092911475784982e-14
-4.4048,1.8206309874384147e-14
-4.404400000000001,1.8320407279125094e-14
-4.404,1.8435207924118936e-14
-4.403600000000001,1.855071606865376e-14
-4.4032,1.8666935997345537e-14
-4.4028,1.8783872020282087e-14
-4.4024,1.8901528473174065e-14
-4.402,1.901990971750354e-14
-4.4016,1.913902014067394e-14
-4.4012,1.925886415616163e-14
-4.4008,1.9379446203667538e-14
-4.4004,1.950077074927008e-14
-4.4,1.9622842285578823e-14
-4.3996,1.9745665331889038e-14
-4.3992,1.986924443433709e-14
-4.3988,1.9993584166057335e-14
-4.3984000000000005,2.0118689127337403e-14
-4.398,2.024456394578003e-14
-4.397600000000001,2.0371213276457218e-14
-4.3972,2.0498641802075265e-14
-4.396800000000001,2.0626854233130695e-14
-4.3964,2.075585530807671e-14
-4.396000000000001,2.0885649793481223e-14
-4.3956,2.1016242484195143e-14
-4.3952,2.1147638203512497e-14
-4.3948,2.127984180333907e-14
-4.3944,2.1412858164357655e-14
-4.394,2.15466921961952e-14
-4.3936,2.1681348837591594e-14
-4.3932,2.1816833056568816e-14
-4.3928,2.1953149850600844e-14
-4.3924,2.2090304246785402e-14
-4.392,2.2228301302015786e-14
-4.3916,2.236714610315415e-14
-4.3911999999999995,2.250684376720587e-14
-4.3908000000000005,2.2647399441493394e-14
-4.3904,2.2788818303835465e-14
-4.390000000000001,2.2931105562719632e-14
-4.3896,2.3074266457485782e-14
-4.389200000000001,2.32183062584999e-14
-4.3888,2.3363230267339234e-14
-4.388400000000001,2.350904381696877e-14
-4.388,2.3655752271928396e-14
-4.387600000000001,2.3803361028510936e-14
-4.3872,2.395187551495183e-14
-4.3868,2.4101301191609362e-14
-4.3864,2.4251643551155123e-14
-4.386,2.4402908118759285e-14
-4.3856,2.455510045227974e-14
-4.3852,2.4708226142451865e-14
-4.3848,2.4862290813079063e-14
-4.3844,2.5017300121224256e-14
-4.384,2.5173259757403267e-14
-4.3836,2.5330175445778432e-14
-4.3832,2.548805294435374e-14
-4.3828,2.5646898045171264e-14
-4.3824000000000005,2.5806716574506995e-14
-4.382,2.5967514393072682e-14
-4.381600000000001,2.6129297396210166e-14
-4.3812,2.6292071514098077e-14
-4.380800000000001,2.6455842711947537e-14
-4.3804,2.662061699021077e-14
-4.380000000000001,2.6786400384779755e-14
-4.3796,2.695319896719714e-14
-4.3792,2.712101884485703e-14
-4.3788,2.72898661612168e-14
-4.3784,2.7459747096003888e-14
-4.378,2.7630667865426067e-14
-4.3776,2.7802634722382935e-14
-4.3772,2.7975653956677574e-14
-4.3768,2.814973189523086e-14
-4.3764,2.8324874902295395e-14
-4.376,2.850108937967219e-14
-4.3756,2.8678381766927415e-14
-4.3751999999999995,2.885675854161133e-14
-4.3748000000000005,2.903622621947589e-14
-4.3744,2.921679135470012e-14
-4.3740000000000006,2.9398460540106006e-14
-4.3736,2.9581240407388916e-14
-4.373200000000001,2.9765137627334864e-14
-4.3728,2.9950158910053995e-14
-4.372400000000001,3.0136311005200184e-14
-4.372,3.0323600702207115e-14
-4.371600000000001,3.051203483051073e-14
-4.3712,3.070162025978739e-14
-4.3708,3.0892363900179723e-14
-4.3704,3.108427270253514e-14
-4.37,3.1277353658638666e-14
-4.3696,3.147161380144966e-14
-4.3692,3.16670602053399e-14
-4.3688,3.186369998633192e-14
-4.3684,3.206154030234022e-14
-4.368,3.2260588353412167e-14
-4.3676,3.2460851381971865e-14
-4.3672,3.2662336673064214e-14
-4.3668,3.286505155460135e-14
-4.3664000000000005,3.306900339760757e-14
-4.366,3.327419961647312e-14
-4.365600000000001,3.348064766919723e-14
-4.3652,3.3688355057646994e-14
-4.364800000000001,3.3897329327803167e-14
-4.3644,3.410757807002125e-14
-4.364000000000001,3.431910891928055e-14
-4.3636,3.453192955544812e-14
-4.3632,3.474604770353098e-14
-4.3628,3.496147113394108e-14
-4.3624,3.517820766275457e-14
-4.362,3.539626515197532e-14
-4.3616,3.561565150979934e-14
-4.3612,3.5836374690881287e-14
-4.3608,3.605844269660128e-14
-4.3604,3.628186357533421e-14
-4.36,3.650664542272064e-14
-4.3596,3.673279638193858e-14
-4.3591999999999995,3.6960324643977215e-14
-4.3588000000000005,3.718923844791025e-14
-4.3584,3.74195460811778e-14
-4.3580000000000005,3.7651255879856917e-14
-4.3576,3.788437622894974e-14
-4.357200000000001,3.81189155626569e-14
-4.3568,3.835488236466829e-14
-4.356400000000001,3.859228516843936e-14
-4.356,3.8831132557486463e-14
-4.355600000000001,3.907143316566489e-14
-4.3552,3.931319567746804e-14
-4.3548,3.9556428828309646e-14
-4.3544,3.980114140482265e-14
-4.354,4.004734224515075e-14
-4.3536,4.029504023924497e-14
-4.3532,4.0544244329161246e-14
-4.3528,4.079496350935977e-14
-4.3524,4.104720682700585e-14
-4.352,4.1300983382273126e-14
-4.3516,4.1556302328647006e-14
-4.3512,4.1813172873231766e-14
-4.3508,4.207160427705836e-14
-4.3504000000000005,4.233160585539131e-14
-4.35,4.259318697804582e-14
-4.349600000000001,4.285635706969331e-14
-4.3492,4.312112561018435e-14
-4.348800000000001,4.338750213485628e-14
-4.3484,4.365549623486105e-14
-4.348000000000001,4.392511755747606e-14
-4.3476,4.419637580643497e-14
-4.347200000000001,4.446928074224269e-14
-4.3468,4.474384218250971e-14
-4.3464,4.5020070002271125e-14
-4.346,4.529797413432216e-14
-4.3456,4.5577564569546286e-14
-4.3452,4.585885135724869e-14
-4.3448,4.6141844605491136e-14
-4.3444,4.6426554481428406e-14
-4.344,4.6712991211647564e-14
-4.3436,4.7001165082507215e-14
-4.3432,4.729108644048121e-14
-4.3428,4.758276569250159e-14
-4.3424,4.787621330630667e-14
-4.3420000000000005,4.817143981078505e-14
-4.3416,4.846845579633346e-14
-4.341200000000001,4.87672719151985e-14
-4.3408,4.9067898881841724e-14
-4.340400000000001,4.9370347473284556e-14
-4.34,4.967462852947728e-14
-4.339600000000001,4.998075295364855e-14
-4.3392,5.0288731712677466e-14
-4.3388,5.059857583744842e-14
-4.3384,5.0910296423223583e-14
-4.338,5.1223904630008754e-14
-4.3376,5.1539411682923556e-14
-4.3372,5.1856828872573906e-14
-4.3368,5.2176167555426355e-14
-4.3364,5.2497439154184547e-14
-4.336,5.2820655158167607e-14
-4.3356,5.3145827123691585e-14
-4.3352,5.347296667445109e-14
-4.3347999999999995,5.3802085501905606e-14
-4.3344000000000005,5.413319536566311e-14
-4.334,5.4466308093877246e-14
-4.333600000000001,5.480143558362757e-14
-4.3332,5.5138589801324586e-14
-4.332800000000001,5.5477782783095123e-14
-4.3324,5.581902663519084e-14
-4.332000000000001,5.616233353437698e-14
-4.3316,5.650771572834707e-14
-4.331200000000001,5.685518553611576e-14
-4.3308,5.720475534843722e-14
-4.3304,5.755643762820394e-14
-4.33,5.791024491086566e-14
-4.3296,5.826618980484046e-14
-4.3292,5.862428499193101e-14
-4.3288,5.898454322774326e-14
-4.3284,5.934697734210729e-14
-4.328,5.971160023950042e-14
-4.3276,6.007842489947285e-14
-4.3272,6.044746437707521e-14
-4.3268,6.081873180328986e-14
-4.3264,6.119224038546291e-14
-4.3260000000000005,6.156800340773641e-14
-4.3256,6.194603423149475e-14
-4.325200000000001,6.232634629579183e-14
-4.3248,6.27089531178067e-14
-4.324400000000001,6.30938682932757e-14
-4.324,6.348110549695286e-14
-4.323600000000001,6.387067848304661e-14
-4.3232,6.426260108568523e-14
-4.3228,6.465688721935879e-14
-4.3224,6.505355087938732e-14
-4.322,6.545260614237449e-14
-4.3216,6.585406716667283e-14
-4.3212,6.625794819284807e-14
-4.3208,6.66642635441461e-14
-4.3204,6.707302762696473e-14
-4.32,6.748425493132566e-14
-4.3196,6.789796003135e-14
-4.3192,6.831415758573742e-14
-4.3187999999999995,6.873286233824633e-14
-4.3184000000000005,6.915408911817446e-14
-4.318,6.957785284085384e-14
-4.3176000000000005,7.0004168508127e-14
-4.3172,7.043305120885247e-14
-4.316800000000001,7.086451611938487e-14
-4.3164,7.129857850408714e-14
-4.316000000000001,7.173525371581459e-14
-4.3156,7.217455719643364e-14
-4.315200000000001,7.261650447731113e-14
-4.3148,7.306111117983859e-14
-4.3144,7.350839301592902e-14
-4.314,7.395836578854025e-14
-4.3136,7.441104539218878e-14
-4.3132,7.48664478134682e-14
-4.3128,7.532458913157375e-14
-4.3124,7.57854855188265e-14
-4.312,7.62491532412022e-14
-4.3116,7.671560865886229e-14
-4.3112,7.718486822668842e-14
-4.3108,7.765694849481943e-14
-4.3104,7.813186610919247e-14
-4.3100000000000005,7.860963781208168e-14
-4.3096,7.909028044265474e-14
-4.309200000000001,7.957381093750721e-14
-4.3088,8.006024633123196e-14
-4.308400000000001,8.054960375695556e-14
-4.308,8.104190044691659e-14
-4.307600000000001,8.153715373300766e-14
-4.3072,8.203538104735877e-14
-4.3068,8.253659992288738e-14
-4.3064,8.304082799388318e-14
-4.306,8.35480829965747e-14
-4.3056,8.405838276970841e-14
-4.3052,8.45717452551299e-14
-4.3048,8.508818849836682e-14
-4.3044,8.560773064921487e-14
-4.304,8.613038996232977e-14
-4.3036,8.66561847978194e-14
-4.3032,8.718513362184075e-14
-4.3028,8.771725500719998e-14
-4.3024000000000004,8.82525676339553e-14
-4.302,8.87910902900262e-14
-4.3016000000000005,8.933284187179522e-14
-4.3012,8.987784138473613e-14
-4.300800000000001,9.042610794401228e-14
-4.3004,9.09776607751163e-14
-4.300000000000001,9.153251921447373e-14
-4.2996,9.209070271008945e-14
-4.299200000000001,9.265223082215938e-14
-4.2988,9.321712322372373e-14
-4.2984,9.378539970128636e-14
-4.298,9.435708015546849e-14
-4.2976,9.493218460164752e-14
-4.2972,9.551073317060742e-14
-4.2968,9.609274610918834e-14
-4.2964,9.667824378094432e-14
-4.296,9.72672466667997e-14
-4.2956,9.785977536571394e-14
-4.2952,9.845585059534655e-14
-4.2948,9.905549319272732e-14
-4.2943999999999996,9.965872411493088e-14
-4.2940000000000005,1.0026556443974851e-13
-4.2936,1.0087603536638249e-13
-4.293200000000001,1.0149015821611078e-13
-4.2928,1.0210795443299945e-13
-4.292400000000001,1.0272944558456956e-13
-4.292,1.0335465336251905e-13
-4.291600000000001,1.0398359958339843e-13
-4.2912,1.0461630618933693e-13
-4.290800000000001,1.0525279524872902e-13
-4.2904,1.0589308895696784e-13
-4.29,1.0653720963714042e-13
-4.2896,1.0718517974076135e-13
-4.2892,1.0783702184849e-13
-4.2888,1.0849275867086058e-13
-4.2884,1.0915241304901104e-13
-4.288,1.0981600795542165e-13
-4.2876,1.1048356649465151e-13
-4.2872,1.1115511190408484e-13
-4.2868,1.1183066755467735e-13
-4.2864,1.1251025695170832e-13
-4.286,1.1319390373553795e-13
-4.2856000000000005,1.13881631682361e-13
-4.2852,1.1457346470498648e-13
-4.284800000000001,1.152694268535836e-13
-4.2844,1.1596954231647972e-13
-4.284000000000001,1.166738354209125e-13
-4.2836,1.1738233063383613e-13
-4.283200000000001,1.180950525626816e-13
-4.2828,1.1881202595617122e-13
-4.2824,1.1953327570509069e-13
-4.282,1.2025882684310415e-13
-4.2816,1.209887045475491e-13
-4.2812,1.2172293414024707e-13
-4.2808,1.2246154108831295e-13
-4.2804,1.2320455100497262e-13
-4.28,1.2395198965038513e-13
-4.2796,1.247038829324649e-13
-4.2792,1.2546025690771468e-13
-4.2788,1.2622113778205833e-13
-4.2783999999999995,1.2698655191168182e-13
-4.2780000000000005,1.27756525803868e-13
-4.2776,1.2853108611786473e-13
-4.277200000000001,1.2931025966571052e-13
-4.2768,1.300940734131208e-13
-4.276400000000001,1.308825544803227e-13
-4.276,1.3167573014294844e-13
-4.275600000000001,1.32473627832881e-13
-4.2752,1.3327627513915694e-13
-4.274800000000001,1.3408369980882087e-13
-4.2744,1.3489592974784004e-13
-4.274,1.3571299302196739e-13
-4.2736,1.365349178576584e-13
-4.2732,1.3736173264296256e-13
-4.2728,1.3819346592843033e-13
-4.2724,1.3903014642802598e-13
-4.272,1.3987180302004045e-13
-4.2716,1.4071846474801344e-13
-4.2712,1.415701608216603e-13
-4.2708,1.4242692061780189e-13
-4.2704,1.4328877368129908e-13
-4.27,1.4415574972599825e-13
-4.2696000000000005,1.4502787863566806e-13
-4.2692,1.459051904649682e-13
-4.268800000000001,1.4678771544038223e-13
-4.2684,1.476754839612071e-13
-4.268000000000001,1.48568526600489e-13
-4.2676,1.4946687410603067e-13
-4.267200000000001,1.5037055740133205e-13
-4.2668,1.5127960758661082e-13
-4.2664,1.5219405593975734e-13
-4.266,1.5311393391735038e-13
-4.2656,1.5403927315564911e-13
-4.2652,1.5497010547159776e-13
-4.2648,1.559064628638359e-13
-4.2644,1.5684837751371636e-13
-4.264,1.5779588178632342e-13
-4.2636,1.5874900823150125e-13
-4.2632,1.5970778958488825e-13
-4.2628,1.6067225876895116e-13
-4.2623999999999995,1.6164244889403527e-13
-4.2620000000000005,1.6261839325940008e-13
-4.2616,1.6360012535430068e-13
-4.2612000000000005,1.645876788590139e-13
-4.2608,1.6558108764594248e-13
-4.260400000000001,1.6658038578065032e-13
-4.26,1.6758560752297786e-13
-4.259600000000001,1.685967873280912e-13
-4.2592,1.6961395984760625e-13
-4.258800000000001,1.7063715993065153e-13
-4.2584,1.7166642262500386e-13
-4.258,1.7270178317816503e-13
-4.2576,1.737432770384999e-13
-4.2572,1.747909398563456e-13
-4.2568,1.7584480748514018e-13
-4.2564,1.769049159825554e-13
-4.256,1.7797130161163542e-13
-4.2556,1.7904400084194132e-13
-4.2552,1.8012305035070473e-13
-4.2548,1.812084870239809e-13
-4.2544,1.823003479578179e-13
-4.254,1.8339867045942386e-13
-4.2536000000000005,1.8450349204833524e-13
-4.2532,1.8561485045762586e-13
-4.252800000000001,1.8673278363505768e-13
-4.2524,1.8785732974431868e-13
-4.252000000000001,1.8898852716618286e-13
-4.2516,1.9012641449976135e-13
-4.251200000000001,1.9127103056367752e-13
-4.2508,1.9242241439732729e-13
-4.250400000000001,1.9358060526207043e-13
-4.25,1.9474564264250382e-13
-4.2496,1.959175662476674e-13
-4.2492,1.9709641601232057e-13
-4.2488,1.9828223209818483e-13
-4.2484,1.9947505489520912e-13
-4.248,2.0067492502283918e-13
-4.2476,2.0188188333129393e-13
-4.2472,2.0309597090284772e-13
-4.2468,2.0431722905312383e-13
-4.2464,2.055456993323864e-13
-4.246,2.0678142352685047e-13
-4.2456,2.0802444365999054e-13
-4.2452000000000005,2.092748019938496e-13
-4.2448,2.1053254103039384e-13
-4.244400000000001,2.1179770351280233e-13
-4.244,2.130703324268544e-13
-4.243600000000001,2.1435047100222917e-13
-4.2432,2.156381627139077e-13
-4.242800000000001,2.169334512834894e-13
-4.2424,2.1823638068060514e-13
-4.242,2.19546995124254e-13
-4.2416,2.2086533908421534e-13
-4.2412,2.2219145728243075e-13
-4.2408,2.235253946944031e-13
-4.2404,2.2486719655060457e-13
-4.24,2.26216908337891e-13
-4.2396,2.2757457580092447e-13
-4.2392,2.2894024494360276e-13
-4.2388,2.3031396203049753e-13
-4.2384,2.3169577358829875e-13
-4.2379999999999995,2.330857264072739e-13
-4.2376000000000005,2.344838675427109e-13
-4.2372,2.3589024431642137e-13
-4.236800000000001,2.373049043181727e-13
-4.2364,2.3872789540722327e-13
-4.236000000000001,2.401592657137626e-13
-4.2356,2.4159906364046685e-13
-4.235200000000001,2.4304733786395345e-13
-4.2348,2.445041373363536e-13
-4.234400000000001,2.459695112867818e-13
-4.234,2.4744350922292903e-13
-4.2336,2.4892618093254647e-13
-4.2332,2.504175764850407e-13
-4.2328,2.5191774623301254e-13
-4.2324,2.5342674081382563e-13
-4.232,2.549446111511871e-13
-4.2316,2.564714084567291e-13
-4.2312,2.5800718423160227e-13
-4.2308,2.5955199026807644e-13
-4.2304,2.6110587865115485e-13
-4.23,2.626689017601864e-13
-4.2296,2.642411122705047e-13
-4.2292000000000005,2.6582256315503833e-13
-4.2288,2.6741330768600393e-13
-4.228400000000001,2.6901339943650136e-13
-4.228,2.7062289228223446e-13
-4.227600000000001,2.72241840403128e-13
-4.2272,2.738702982850655e-13
-4.226800000000001,2.755083207215233e-13
-4.2264,2.7715596281532166e-13
-4.226,2.7881327998028834e-13
-4.2256,2.8048032794300776e-13
-4.2252,2.8215716274453704e-13
-4.2248,2.838438407421388e-13
-4.2244,2.855404186110333e-13
-4.224,2.8724695334615027e-13
-4.2236,2.88963502263894e-13
-4.2232,2.9069012300391753e-13
-4.2228,2.924268735309066e-13
-4.2224,2.9417381213637266e-13
-4.2219999999999995,2.9593099744045924e-13
-4.2216000000000005,2.9769848839373787e-13
-4.2212,2.99476344279069e-13
-4.2208000000000006,3.012646247133799e-13
-4.2204,3.030633896495661e-13
-4.220000000000001,3.048726993782823e-13
-4.2196,3.066926145298696e-13
-4.219200000000001,3.0852319607615846e-13
-4.2188,3.103645053324213e-13
-4.218400000000001,3.122166039591944e-13
-4.218,3.140795539642508e-13
-4.2176,3.159534177044456e-13
-4.2172,3.1783825788769245e-13
-4.2168,3.1973413757486637e-13
-4.2164,3.2164112018176005e-13
-4.216,3.23559269481035e-13
-4.2156,3.2548864960418225e-13
-4.2152,3.274293250435049e-13
-4.2148,3.2938136065409934e-13
-4.2144,3.3134482165585296e-13
-4.214,3.3331977363545023e-13
-4.2136,3.3530628254840056e-13
-4.2132000000000005,3.373044147210358e-13
-4.2128,3.3931423685260664e-13
-4.212400000000001,3.4133581601726516e-13
-4.212,3.4336921966619465e-13
-4.211600000000001,3.454145156296145e-13
-4.2112,3.474717721189364e-13
-4.210800000000001,3.495410577287828e-13
-4.2104,3.516224414391724e-13
-4.21,3.537159926175632e-13
-4.2096,3.5582178102103537e-13
-4.2092,3.5793987679841204e-13
-4.2088,3.600703504924084e-13
-4.2084,3.622132730417995e-13
-4.208,3.6436871578359775e-13
-4.2076,3.665367504552376e-13
-4.2072,3.687174491967698e-13
-4.2068,3.7091088455308e-13
-4.2064,3.731171294761055e-13
-4.2059999999999995,3.7533625732707494e-13
-4.2056000000000004,3.775683418787332e-13
-4.2052,3.7981345731764995e-13
-4.2048000000000005,3.8207167824641533e-13
-4.2044,3.8434307968600555e-13
-4.204000000000001,3.866277370779966e-13
-4.2036,3.8892572628694874e-13
-4.203200000000001,3.9123712360264775e-13
-4.2028,3.935620057425193e-13
-4.202400000000001,3.9590044985388606e-13
-4.202,3.9825253351641343e-13
-4.2016,4.0061833474439533e-13
-4.2012,4.0299793198919616e-13
-4.2008,4.0539140414162366e-13
-4.2004,4.0779883053433334e-13
-4.2,4.1022029094425346e-13
-4.1996,4.126558655950213e-13
-4.1992,4.1510563515942697e-13
-4.1988,4.175696807618683e-13
-4.1984,4.2004808398083265e-13
-4.198,4.225409268513769e-13
-4.1975999999999996,4.2504829186763285e-13
-4.1972000000000005,4.275702619852951e-13
-4.1968,4.3010692062420554e-13
-4.196400000000001,4.3265835167080705e-13
-4.196,4.352246394807915e-13
-4.195600000000001,4.378058688815746e-13
-4.1952,4.404021251749639e-13
-4.194800000000001,4.4301349413966527e-13
-4.1944,4.4564006203398383e-13
-4.194000000000001,4.482819155983477e-13
-4.1936,4.509391420580447e-13
-4.1932,4.536118291257777e-13
-4.1928,4.563000650043983e-13
-4.1924,4.59003938389552e-13
-4.192,4.617235384723842e-13
